Standardized_names,naturalized_status,min_record_year_cvh,residence_time_to_2020,prop_type,prop_data_source,chklst_prov_num,bg_num,Height_max_max,Height_max_data_source_tog,Life_form_new,LF_data_source,tip.label,tip.order,match.type,TPL_Family,TPL_New.Genus,TPL_New.Hybrid.marker,TPL_New.Species,TPL_New.Infraspecific.rank,TPL_New.Infraspecific,TPL_New.Authority,TPL_New.ID,TPL_New.Taxonomic.status,TPL_Date,wcup_eco_use_AF,wcup_eco_use_EU,wcup_eco_use_FU,wcup_eco_use_GS,wcup_eco_use_HF,wcup_eco_use_IF,wcup_eco_use_MA,wcup_eco_use_ME,wcup_eco_use_PO,wcup_eco_use_SU,wcup_eco_use_num,biomod2_used_names,hab_suit_prop_min,hab_suit_prop_max,ali_new_status,X1,X2,X3,X4,X5,X6,X7,X8,X9,new_sum.L3.code,new_sum.L2.code,new_sum.L1.code
Tibouchina lepidota,0,NA,NA,2,DavesGarden,1,1,3.6,DavesGarden,3,TPL_Tiplabels_LF_fine,Tibouchina_lepidota,2688,directly matched,Melastomataceae,Tibouchina,NA,lepidota,NA,NA,(Bonpl.) Baill.,tro-20300256,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tibouchina lepidota,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1
Tibouchina martialis,0,NA,NA,NA,NA,1,1,NA,NA,3,TPL_Tiplabels_LF_fine,Tibouchina_martialis,2686,directly matched,Melastomataceae,Tibouchina,NA,martialis,NA,NA,(Cham.) Cogn.,tro-50195595,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tibouchina martialis,0.000693261,0.003552962,0,0,0,0,0,0,0,0,1,0,3,1,1
Tibouchina paratropica,0,NA,NA,NA,NA,1,1,NA,NA,3,TPL_Tiplabels_LF_fine,Tibouchina_paratropica,2689,directly matched,Melastomataceae,Tibouchina,NA,paratropica,NA,NA,(Griseb.) Cogn.,tro-20301731,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tibouchina paratropica,0.02007568,0.04454201,0,0,0,0,0,0,0,0,1,0,4,3,1
Tibouchina semidecandra,0,2007,13,NA,NA,8,5,NA,NA,3,TPL_Tiplabels_LF_fine,Tibouchina_semidecandra,2684,directly matched,Melastomataceae,Tibouchina,NA,semidecandra,NA,NA,(Mart. & Schrank ex DC.) Cogn.,tro-20301760,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tibouchina semidecandra,0.02853924,0.1072821,0,0,0,0,0,0,0,0,1,0,1,1,1
Tibouchina tortuosa,0,NA,NA,NA,NA,1,1,NA,NA,NA,TPL_Tiplabels_LF_fine,Tibouchina_tortuosa,2690,directly matched,Melastomataceae,Tibouchina,NA,tortuosa,NA,NA,(Bonpl.) Almeda,tro-50227437,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,5,1,1
Tibouchina urvilleana,0,NA,NA,3,DavesGarden/ EGF2,6,6,4.7,DavesGarden,3,TPL_Tiplabels_LF_fine,Tibouchina_urvilleana,2682,directly matched,Melastomataceae,Tibouchina,NA,urvilleana,NA,NA,(DC.) Cogn.,tro-20300269,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,Tibouchina urvilleana,0.0124787,0.02648834,0,0,0,0,0,0,0,0,1,0,2,1,1
Tigridia pavonia,0,1957,63,3,DavesGarden/ EGF2,4,3,1.5,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Tigridia_pavonia,10853,directly matched,Iridaceae,Tigridia,NA,pavonia,NA,NA,(L.f.) DC.,kew-325553,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,Tigridia pavonia,0.04745949,0.0942546,0,0,0,0,0,0,0,1,1,0,9,2,2
Tilia americana,0,1959,61,3,DavesGarden/ EGF2,5,4,40,EGF2; enzyklopaedie; DavesGarden,3,TPL_Tiplabels_LF_fine,Tilia_americana,2252,directly matched,Malvaceae,Tilia,NA,americana,NA,NA,L.,kew-2518218,Accepted,2019/3/24 0:00,0,1,0,0,0,1,1,1,0,0,4,Tilia americana,0.1067044,0.3660707,0,0,0,0,0,0,0,1,0,0,49,7,1
Tilia cordata,0,1919,101,3,DavesGarden/ EGF2,9,5,30,EGF2; PLANTATT; DavesGarden,3,TPL_Tiplabels_LF_fine,Tilia_cordata,2248,directly matched,Malvaceae,Tilia,NA,cordata,NA,NA,Mill.,kew-2518181,Accepted,2019/3/24 0:00,0,1,1,1,0,1,1,1,0,0,6,Tilia cordata,0,0.003235218,0,1,0,1,0,0,0,0,0,0,38,9,2
Tilia dasystyla,0,NA,NA,3,DavesGarden/ EGF2,1,1,40,EGF2; enzyklopaedie; czerepanov; DavesGarden,3,TPL_Tiplabels_LF_fine,Tilia_dasystyla,2249,directly matched,Malvaceae,Tilia,NA,dasystyla,NA,NA,Steven,kew-2518303,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,5,3,2
Tilia platyphyllos,0,1930,90,3,DavesGarden/ EGF2,4,4,40,EGF2; PLANTATT; enzyklopaedie; DavesGarden,3,TPL_Tiplabels_LF_fine,Tilia_platyphyllos,2251,directly matched,Malvaceae,Tilia,NA,platyphyllos,NA,NA,Scop.,kew-2517523,Accepted,2019/3/24 0:00,0,1,0,1,0,0,1,1,0,0,4,Tilia platyphyllos,0,0.002513071,0,1,0,1,0,0,0,0,0,0,18,5,2
Tilia platyphyllos subsp. cordifolia,0,NA,NA,NA,NA,3,4,NA,NA,3,TPL_Tiplabels_LF_fine,Tilia_platyphyllos_subsp._cordifolia,2246,species added to genus root,Malvaceae,Tilia,NA,platyphyllos,subsp.,cordifolia,(Besser) C.K.Schneid.,kew-2873555,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tilia platyphyllos cordifolia,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tilia rubra subsp. caucasica,0,NA,NA,NA,NA,1,1,NA,NA,NA,TPL_Tiplabels_LF_fine,Tilia_rubra_subsp._caucasica,2247,species added to genus root,Malvaceae,Tilia,NA,rubra,subsp.,caucasica,(Rupr.) V.Engl.,kew-2873557,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tilia tomentosa,0,NA,NA,3,DavesGarden/ EGF2,6,5,30,enzyklopaedie; DavesGarden,3,TPL_Tiplabels_LF_fine,Tilia_tomentosa,2250,directly matched,Malvaceae,Tilia,NA,tomentosa,NA,NA,Moench,kew-2517619,Accepted,2019/3/24 0:00,0,1,0,0,0,0,1,1,0,0,3,Tilia tomentosa,0.07559433,0.1637251,0,1,0,1,0,0,0,0,0,0,11,4,2
Tillandsia abdita,0,NA,NA,NA,NA,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_abdita,10592,directly matched,Bromeliaceae,Tillandsia,NA,abdita,NA,NA,L.B.Sm.,kew-268502,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,1
Tillandsia achyrostachys,0,NA,NA,NA,NA,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_achyrostachys,10553,directly matched,Bromeliaceae,Tillandsia,NA,achyrostachys,NA,NA,E.Morren ex Baker,kew-268505,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tillandsia achyrostachys,0.000173315,0.007799185,0,0,0,0,0,0,0,1,0,0,6,1,1
Tillandsia aeranthos,0,NA,NA,2,DavesGarden,3,2,0.3,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_aeranthos,10528,directly matched,Bromeliaceae,Tillandsia,NA,aeranthos,NA,NA,(Loisel.) L.B.Sm.,kew-268521,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,Tillandsia aeranthos,0.05205234,0.08160259,0,0,0,0,0,0,0,0,1,0,6,2,1
Tillandsia albertiana,0,NA,NA,NA,DavesGarden,2,1,0.45,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_albertiana,10532,directly matched,Bromeliaceae,Tillandsia,NA,albertiana,NA,NA,Verv.,kew-268530,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,1
Tillandsia anceps,0,NA,NA,3,DavesGarden,2,1,0.15,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_anceps,10624,directly matched,Bromeliaceae,Tillandsia,NA,anceps,NA,NA,Lodd.,kew-268545,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tillandsia anceps,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tillandsia andreana,0,NA,NA,2,DavesGarden,3,2,0.3,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_andreana,10606,directly matched,Bromeliaceae,Tillandsia,NA,andreana,NA,NA,E.Morren ex Andr¨¦,kew-268547,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,2,2,1
Tillandsia araujei,0,NA,NA,3,DavesGarden/ EGF2,3,2,0.3,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_araujei,10609,directly matched,Bromeliaceae,Tillandsia,NA,araujei,NA,NA,Mez,kew-268559,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,1
Tillandsia argentea,0,NA,NA,NA,DavesGarden,1,0,0.3,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_argentea,10564,directly matched,Bromeliaceae,Tillandsia,NA,argentea,NA,NA,Griseb.,kew-268566,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,2,1,1
Tillandsia argentina,0,NA,NA,NA,NA,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_argentina,10520,directly matched,Bromeliaceae,Tillandsia,NA,argentina,NA,NA,C.H.Wright,kew-268568,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,3,2,1
Tillandsia arhiza,0,NA,NA,3,DavesGarden,1,1,0.15,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_arhiza,10604,directly matched,Bromeliaceae,Tillandsia,NA,arhiza,NA,NA,Mez,kew-268570,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,2,2,1
Tillandsia atroviridipetala,0,NA,NA,NA,NA,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_atroviridipetala,10573,directly matched,Bromeliaceae,Tillandsia,NA,atroviridipetala,NA,NA,Matuda,kew-268583,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tillandsia atroviridipetala,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1
Tillandsia bagua-grandensis,0,NA,NA,NA,NA,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_bagua-grandensis,10627,directly matched,Bromeliaceae,Tillandsia,NA,bagua-grandensis,NA,NA,Rauh,kew-268600,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,1
Tillandsia baileyi,0,NA,NA,3,DavesGarden,2,1,0.3,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_baileyi,10576,directly matched,Bromeliaceae,Tillandsia,NA,baileyi,NA,NA,Rose ex Small,kew-268601,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,3,2,1
Tillandsia bakeri,0,NA,NA,NA,NA,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_bakeri,8955,species added to genus root,Bromeliaceae,Tillandsia,NA,bakeri,NA,NA,L.B.Sm.,kew-268602,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,3,1,1
Tillandsia balbisiana,0,NA,NA,NA,DavesGarden,2,1,0.3,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_balbisiana,10540,directly matched,Bromeliaceae,Tillandsia,NA,balbisiana,NA,NA,Schult. & Schult.f.,kew-268605,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tillandsia balbisiana,0.005661631,0.009503452,0,0,0,0,0,0,0,1,1,0,23,6,2
Tillandsia barclayana,0,NA,NA,NA,NA,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_barclayana,10539,directly matched,Bromeliaceae,Tillandsia,NA,barclayana,NA,NA,Baker,kew-268612,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,1
Tillandsia bergeri,0,NA,NA,2,DavesGarden,2,1,0.45,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_bergeri,10526,directly matched,Bromeliaceae,Tillandsia,NA,bergeri,NA,NA,Mez,kew-268624,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,2,2,1
Tillandsia brachycaulos,0,NA,NA,2,DavesGarden,4,2,0.3,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_brachycaulos,10622,directly matched,Bromeliaceae,Tillandsia,NA,brachycaulos,NA,NA,Schltdl.,kew-268647,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tillandsia brachycaulos,0.000346631,0.002339756,0,0,0,0,0,0,0,1,1,0,13,3,2
Tillandsia bulbosa,0,NA,NA,2,DavesGarden,3,2,0.45,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_bulbosa,10545,directly matched,Bromeliaceae,Tillandsia,NA,bulbosa,NA,NA,Hook.,kew-268680,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tillandsia bulbosa,0,0,0,0,0,0,0,0,0,1,1,0,27,6,2
Tillandsia butzii,0,NA,NA,NA,DavesGarden,3,2,0.3,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_butzii,10574,directly matched,Bromeliaceae,Tillandsia,NA,butzii,NA,NA,Mez,kew-268686,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tillandsia butzii,0,0.005170571,0,0,0,0,0,0,0,1,1,0,10,2,2
Tillandsia cacticola,0,NA,NA,3,DavesGarden,2,1,0.45,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_cacticola,10538,directly matched,Bromeliaceae,Tillandsia,NA,cacticola,NA,NA,L.B.Sm.,kew-268688,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,1
Tillandsia caerulea,0,NA,NA,3,DavesGarden,2,1,0.3,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_caerulea,10614,directly matched,Bromeliaceae,Tillandsia,NA,caerulea,NA,NA,Kunth,kew-268689,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,2,1,1
Tillandsia capitata,0,NA,NA,NA,DavesGarden,4,3,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_capitata,10586,directly matched,Bromeliaceae,Tillandsia,NA,capitata,NA,NA,Griseb.,kew-268720,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tillandsia capitata,0,0.01545394,0,0,0,0,0,0,0,1,1,0,6,3,2
Tillandsia caput-medusae,0,NA,NA,3,DavesGarden,3,3,0.15,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_caput-medusae,10547,directly matched,Bromeliaceae,Tillandsia,NA,caput-medusae,NA,NA,E.Morren,kew-268724,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tillandsia caput medusae,0.005892718,0.01510731,0,0,0,0,0,0,0,1,1,0,12,2,2
Tillandsia cardenasii,0,NA,NA,NA,NA,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_cardenasii,10630,directly matched,Bromeliaceae,Tillandsia,NA,cardenasii,NA,NA,L.B.Sm.,kew-268727,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,1
Tillandsia caulescens,0,NA,NA,3,DavesGarden,2,1,0.15,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_caulescens,10522,directly matched,Bromeliaceae,Tillandsia,NA,caulescens,NA,NA,Brongn. ex Baker,kew-268744,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,2,1,1
Tillandsia cauligera,0,NA,NA,NA,NA,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_cauligera,10613,directly matched,Bromeliaceae,Tillandsia,NA,cauligera,NA,NA,Mez,kew-268746,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,1
Tillandsia chiapensis,0,NA,NA,NA,DavesGarden,2,1,0.15,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_chiapensis,10626,directly matched,Bromeliaceae,Tillandsia,NA,chiapensis,NA,NA,C.S.Gardner,kew-268756,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,1,1
Tillandsia circinnatioides,0,NA,NA,NA,NA,2,0,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_circinnatioides,10558,directly matched,Bromeliaceae,Tillandsia,NA,circinnatioides,NA,NA,Matuda,kew-268770,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,3,1,1
Tillandsia comarapaensis,0,NA,NA,NA,NA,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_comarapaensis,10617,directly matched,Bromeliaceae,Tillandsia,NA,comarapaensis,NA,NA,H.E.Luther,kew-268787,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,1
Tillandsia compressa,0,NA,NA,NA,DavesGarden,3,2,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_compressa,8956,species added to genus root,Bromeliaceae,Tillandsia,NA,compressa,NA,NA,Bertero ex Schult. & Schult.f.,kew-268797,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tillandsia compressa,0,0,0,0,0,0,0,0,0,1,1,0,17,4,2
Tillandsia concolor,0,NA,NA,NA,DavesGarden,3,2,0.15,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_concolor,10575,directly matched,Bromeliaceae,Tillandsia,NA,concolor,NA,NA,L.B.Sm.,kew-268801,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tillandsia concolor,0,0,0,0,0,0,0,0,0,1,1,0,4,2,2
Tillandsia copanensis,0,NA,NA,NA,NA,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_copanensis,10595,directly matched,Bromeliaceae,Tillandsia,NA,copanensis,NA,NA,Rauh & Rutschm.,kew-268815,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,1
Tillandsia cyanea,0,NA,NA,3,DavesGarden/ EGF2,7,9,0.9,EGF2; DavesGarden,NA,TPL_Tiplabels_LF_fine,Tillandsia_cyanea,10634,matched after tpl standardization of phylogeny,Bromeliaceae,Tillandsia,NA,cyanea,NA,NA,Linden ex K.Koch,kew-268846,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,1,1,1
Tillandsia diaguitensis,0,NA,NA,NA,NA,2,1,NA,NA,3,TPL_Tiplabels_LF_fine,Tillandsia_diaguitensis,10587,directly matched,Bromeliaceae,Tillandsia,NA,diaguitensis,NA,NA,A.Cast.,kew-268881,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,3,1,1
Tillandsia didisticha,0,NA,NA,3,DavesGarden,2,1,0.15,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_didisticha,10521,directly matched,Bromeliaceae,Tillandsia,NA,didisticha,NA,NA,(E.Morren) Baker,kew-268885,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tillandsia didisticha,0.01591612,0.02747046,0,0,0,0,0,0,0,0,1,0,6,3,1
Tillandsia diguetii,0,NA,NA,NA,NA,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_diguetii,10580,directly matched,Bromeliaceae,Tillandsia,NA,diguetii,NA,NA,Mez & Rol.-Goss.,kew-268890,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,1,1
Tillandsia dodsonii,0,NA,NA,NA,NA,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_dodsonii,8957,species added to genus root,Bromeliaceae,Tillandsia,NA,dodsonii,NA,NA,L.B.Sm.,kew-268899,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tillandsia dura,0,NA,NA,NA,NA,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_dura,10621,directly matched,Bromeliaceae,Tillandsia,NA,dura,NA,NA,Baker,kew-268915,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,2,1,1
Tillandsia duratii,0,NA,NA,NA,DavesGarden,2,1,NA,NA,NA,TPL_Tiplabels_LF_fine,Tillandsia_duratii,10577,matched after tpl standardization of phylogeny,Bromeliaceae,Tillandsia,NA,duratii,NA,NA,Vis.,kew-268917,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,Tillandsia duratii,0.01161212,0.02284872,0,0,0,0,0,0,0,0,1,0,6,3,1
Tillandsia dyeriana,0,NA,NA,2,DavesGarden,3,2,0.15,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_dyeriana,10589,directly matched,Bromeliaceae,Tillandsia,NA,dyeriana,NA,NA,Andr¨¦,kew-268923,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,1
Tillandsia edithae,0,NA,NA,NA,NA,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_edithae,10534,directly matched,Bromeliaceae,Tillandsia,NA,edithae,NA,NA,Rauh,kew-268925,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,1
Tillandsia espinosae,0,NA,NA,NA,NA,3,2,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_espinosae,10561,directly matched,Bromeliaceae,Tillandsia,NA,espinosae,NA,NA,L.B.Sm.,kew-268958,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,2,1,1
Tillandsia exserta,0,NA,NA,NA,NA,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_exserta,10551,directly matched,Bromeliaceae,Tillandsia,NA,exserta,NA,NA,Fernald,kew-268967,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,1,1
Tillandsia extensa,0,NA,NA,NA,NA,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_extensa,10608,directly matched,Bromeliaceae,Tillandsia,NA,extensa,NA,NA,Mez,kew-268969,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,1
Tillandsia fasciculata,0,NA,NA,3,DavesGarden,2,1,0.9,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_fasciculata,10543,directly matched,Bromeliaceae,Tillandsia,NA,fasciculata,NA,NA,Sw.,kew-268971,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tillandsia fasciculata,0.01282533,0.0292325,0,0,0,0,0,0,0,1,1,0,32,7,2
Tillandsia fasciculata var. clavispica,0,NA,NA,NA,NA,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Tillandsia_fasciculata_var._clavispica,8958,species added to genus root,Bromeliaceae,Tillandsia,NA,fasciculata,var.,clavispica,Mez,kew-268974,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,1,1,0,3,2,2
Tillandsia festucoides,0,NA,NA,2,DavesGarden,2,1,0.45,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_festucoides,10593,directly matched,Bromeliaceae,Tillandsia,NA,festucoides,NA,NA,Brongn. ex Mez,kew-268999,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tillandsia festucoides,0,0.005112799,0,0,0,0,0,0,0,1,1,0,16,4,2
Tillandsia filifolia,0,NA,NA,NA,DavesGarden,3,2,0.3,DavesGarden,2,TPL_Tiplabels_LF_fine,Tillandsia_filifolia,10556,directly matched,Bromeliaceae,Tillandsia,NA,filifolia,NA,NA,Schltdl. & Cham.,kew-269000,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Tillandsia filifolia,8.67E-05,0.000548832,0,0,0,0,0,0,0,1,1,0,9,2,2
